@RELATION pizza

@ATTRIBUTE tipo			{H,P4}
@ATTRIBUTE masa 		REAL           
@ATTRIBUTE queso		REAL 
@ATTRIBUTE champ		REAL 
@ATTRIBUTE chorizo		REAL 
@ATTRIBUTE carne		REAL 
@ATTRIBUTE tocino		REAL 
@ATTRIBUTE jamon		REAL 
@ATTRIBUTE pinia		REAL 
@ATTRIBUTE class 		{great,good,bad}

@DATA
P4,65.48,15.89,7.25,5.99,7.26,1.12,0.0,0.0,bad
P4,64.66,30.16,7.15,7.68,6.31,6.90,0.0,0.0,bad
P4,59.25,12.35,6.76,7.93,5.27,8.00,0.0,0.0,bad
P4,50.76,15.84,5.41,5.69,4.25,4.86,0.0,0.0,bad
P4,62.94,21.99,8.99,2.61,1.17,8.07,0.0,0.0,bad
P4,56.68,21.63,7.88,6.60,5.96,5.29,0.0,0.0,bad
P4,55.33,14.00,10.65,7.06,1.72,10.45,0.0,0.0,bad
P4,61.91,19.29,3.58,1.59,5.21,4.86,0.0,0.0,good
P4,52.94,22.29,6.04,1.49,6.65,8.01,0.0,0.0,bad
P4,57.64,19.98,8.99,5.40,1.17,8.31,0.0,0.0,bad
P4,61.29,21.41,7.30,4.82,2.58,6.39,0.0,0.0,good
P4,54.19,29.76,2.25,1.47,1.55,5.36,0.0,0.0,bad
P4,65.32,11.36,8.13,4.81,5.18,1.69,0.0,0.0,bad
P4,56.44,14.22,8.89,2.88,7.33,6.46,0.0,0.0,bad
P4,56.10,23.24,7.38,2.97,5.24,10.36,0.0,0.0,good
P4,61.50,24.62,9.36,6.75,5.14,4.37,0.0,0.0,bad
P4,58.36,24.29,8.87,2.34,4.96,6.93,0.0,0.0,good
P4,64.72,14.92,4.04,3.08,3.87,2.33,0.0,0.0,good
P4,56.11,21.61,6.83,7.56,2.39,2.99,0.0,0.0,bad
P4,61.83,22.81,4.76,5.02,4.46,4.20,0.0,0.0,great
P4,59.85,30.86,2.89,4.83,5.35,5.18,0.0,0.0,bad
P4,57.86,12.95,4.03,4.59,3.07,7.86,0.0,0.0,bad
P4,54.70,27.15,10.64,5.83,7.52,9.69,0.0,0.0,bad
P4,58.07,17.12,3.59,5.96,6.10,9.64,0.0,0.0,bad
P4,53.91,17.50,7.08,6.48,3.78,6.61,0.0,0.0,bad
P4,50.26,24.10,2.91,2.76,6.60,5.31,0.0,0.0,bad
P4,53.22,30.71,7.51,3.87,5.86,9.39,0.0,0.0,bad
P4,59.08,13.38,5.47,1.51,6.48,1.48,0.0,0.0,bad
P4,65.56,14.83,10.14,3.94,7.64,2.40,0.0,0.0,bad
P4,62.20,21.20,6.62,6.50,5.20,10.98,0.0,0.0,bad
P4,61.38,27.68,1.15,1.36,4.28,3.10,0.0,0.0,bad
P4,56.61,22.32,10.90,6.85,7.97,5.88,0.0,0.0,bad
P4,51.46,23.38,7.62,4.55,1.39,5.24,0.0,0.0,bad
P4,59.41,22.22,9.36,2.86,3.61,3.46,0.0,0.0,good
P4,61.26,28.73,6.46,4.83,5.11,4.71,0.0,0.0,good
P4,64.85,23.65,8.77,4.22,6.63,2.48,0.0,0.0,bad
P4,56.79,25.95,1.92,7.64,2.81,1.56,0.0,0.0,bad
P4,62.54,20.31,3.76,7.74,5.69,10.47,0.0,0.0,bad
P4,61.17,17.20,1.23,1.25,3.71,8.69,0.0,0.0,bad
P4,54.12,10.70,1.23,5.86,6.10,6.74,0.0,0.0,bad
P4,62.65,28.46,9.18,7.23,1.10,1.55,0.0,0.0,bad
P4,51.79,14.04,2.70,6.43,1.30,1.15,0.0,0.0,bad
P4,65.60,28.73,6.87,4.20,6.50,2.09,0.0,0.0,bad
P4,61.67,19.43,4.93,5.59,2.39,4.38,0.0,0.0,bad
P4,56.02,13.40,7.52,3.34,5.31,5.65,0.0,0.0,good
P4,63.74,22.97,2.81,2.62,5.44,2.76,0.0,0.0,good
P4,63.28,29.67,3.54,6.57,4.60,10.69,0.0,0.0,bad
P4,62.95,29.92,9.89,3.62,4.59,8.33,0.0,0.0,bad
P4,58.54,10.26,3.82,3.87,6.28,8.31,0.0,0.0,bad
P4,65.77,21.55,2.22,4.25,5.73,3.68,0.0,0.0,bad
P4,59.70,11.30,8.27,4.71,1.29,1.44,0.0,0.0,bad
P4,54.34,11.51,9.94,3.73,4.81,1.23,0.0,0.0,bad
P4,62.30,30.43,8.25,7.62,7.09,2.89,0.0,0.0,bad
P4,61.01,22.97,7.72,7.38,5.06,6.70,0.0,0.0,good
P4,56.23,29.19,6.54,1.52,4.08,6.11,0.0,0.0,bad
P4,50.78,10.19,1.06,2.99,7.81,8.81,0.0,0.0,bad
P4,64.79,18.49,8.81,3.03,5.64,3.44,0.0,0.0,bad
P4,65.29,25.24,9.00,5.85,5.24,9.43,0.0,0.0,bad
P4,57.93,26.97,10.79,2.79,6.00,3.53,0.0,0.0,bad
P4,57.18,14.02,6.46,2.53,2.14,2.06,0.0,0.0,good
P4,63.22,18.95,10.17,4.64,3.92,2.21,0.0,0.0,good
P4,65.00,19.91,9.95,7.35,2.83,10.96,0.0,0.0,bad
P4,52.44,24.33,1.44,1.83,3.36,9.98,0.0,0.0,bad
P4,61.12,30.50,9.84,7.05,7.84,8.74,0.0,0.0,bad
P4,64.42,27.81,3.90,4.34,1.10,3.64,0.0,0.0,bad
P4,53.27,17.03,9.83,3.37,7.45,6.38,0.0,0.0,bad
P4,65.94,15.30,8.67,5.24,1.18,10.34,0.0,0.0,bad
P4,65.77,17.34,10.65,3.16,1.74,7.07,0.0,0.0,bad
P4,58.46,11.49,9.63,3.05,6.50,8.75,0.0,0.0,bad
P4,53.52,24.25,9.21,2.98,3.43,3.47,0.0,0.0,bad
P4,54.45,19.79,5.86,7.33,1.04,4.53,0.0,0.0,bad
P4,58.37,27.04,7.71,6.64,6.34,7.02,0.0,0.0,bad
P4,52.18,13.96,8.93,3.17,4.93,5.56,0.0,0.0,bad
P4,59.59,28.34,8.47,4.48,1.35,8.13,0.0,0.0,bad
P4,64.68,23.09,7.73,4.45,2.93,6.73,0.0,0.0,good
P4,53.36,28.01,10.08,4.30,6.44,7.15,0.0,0.0,bad
P4,54.90,26.24,6.68,5.08,5.18,4.48,0.0,0.0,bad
P4,65.74,11.27,8.90,4.33,5.99,7.75,0.0,0.0,bad
P4,62.61,25.91,9.02,2.38,5.50,7.10,0.0,0.0,bad
P4,65.46,25.47,6.52,2.94,4.18,7.52,0.0,0.0,bad
P4,56.37,11.50,6.74,3.64,2.51,9.48,0.0,0.0,bad
P4,59.55,17.83,9.01,4.96,1.80,4.28,0.0,0.0,bad
P4,63.90,13.02,2.02,6.48,4.74,8.34,0.0,0.0,bad
P4,63.73,18.14,7.48,7.68,6.13,1.39,0.0,0.0,bad
P4,57.28,22.43,1.35,3.16,3.45,8.72,0.0,0.0,bad
P4,63.01,23.42,1.25,5.37,2.74,1.07,0.0,0.0,bad
P4,52.46,10.53,3.53,7.30,6.87,1.84,0.0,0.0,bad
P4,58.02,25.42,5.88,5.58,4.53,1.39,0.0,0.0,bad
P4,56.36,16.74,6.53,1.55,3.29,10.60,0.0,0.0,bad
P4,55.00,28.28,6.59,2.47,5.13,10.22,0.0,0.0,bad
P4,57.23,29.55,4.60,3.69,3.18,10.82,0.0,0.0,bad
P4,56.69,25.86,5.61,4.37,1.94,7.87,0.0,0.0,bad
P4,62.45,10.73,7.68,7.62,4.98,3.86,0.0,0.0,bad
P4,60.23,11.60,7.27,4.80,6.03,9.63,0.0,0.0,bad
P4,57.52,13.65,8.82,2.76,2.97,10.17,0.0,0.0,bad
P4,55.15,30.74,9.14,2.72,4.78,10.01,0.0,0.0,bad
P4,59.54,19.49,2.50,3.53,1.47,2.79,0.0,0.0,bad
P4,54.00,14.05,10.22,5.92,6.11,1.38,0.0,0.0,bad
P4,62.86,18.30,7.31,7.27,5.81,5.36,0.0,0.0,bad
P4,58.10,18.31,8.02,1.33,3.56,2.57,0.0,0.0,good
P4,65.14,14.09,10.76,4.05,6.55,10.99,0.0,0.0,bad
P4,55.77,13.77,6.28,6.66,2.06,5.64,0.0,0.0,bad
P4,61.81,15.41,1.17,3.15,5.88,5.15,0.0,0.0,bad
P4,62.78,26.04,2.74,4.75,1.84,3.63,0.0,0.0,bad
P4,57.97,26.87,2.82,2.12,3.82,9.93,0.0,0.0,bad
P4,52.97,21.79,2.91,2.03,3.06,6.84,0.0,0.0,bad
P4,65.74,23.48,4.74,3.29,3.98,5.51,0.0,0.0,good
P4,62.49,10.63,10.76,7.80,3.13,1.45,0.0,0.0,bad
P4,51.35,15.55,1.48,4.71,7.38,10.63,0.0,0.0,bad
P4,55.94,30.51,10.34,4.43,2.82,1.20,0.0,0.0,bad
P4,61.80,29.98,5.27,2.85,4.58,4.46,0.0,0.0,good
P4,53.45,15.02,4.08,3.94,7.30,10.63,0.0,0.0,bad
P4,64.42,26.95,4.04,1.16,2.20,9.77,0.0,0.0,bad
P4,61.51,20.69,4.02,1.53,1.29,7.37,0.0,0.0,bad
P4,61.36,18.04,7.30,3.69,4.93,10.21,0.0,0.0,good
P4,64.20,10.42,10.20,5.92,6.30,10.71,0.0,0.0,bad
P4,51.23,29.48,4.21,1.46,3.46,3.51,0.0,0.0,bad
P4,58.08,27.96,8.25,7.96,3.84,4.27,0.0,0.0,bad
P4,65.97,15.65,2.51,1.62,6.11,7.31,0.0,0.0,bad
P4,54.85,26.06,2.91,7.66,6.02,2.49,0.0,0.0,bad
P4,60.17,28.53,5.76,4.00,6.24,5.34,0.0,0.0,bad
P4,65.72,22.97,8.79,7.53,4.72,2.93,0.0,0.0,bad
P4,65.10,27.74,8.29,6.71,7.63,8.23,0.0,0.0,bad
P4,65.14,29.34,1.67,7.12,4.90,10.16,0.0,0.0,bad
P4,51.60,12.79,2.34,5.94,5.27,6.32,0.0,0.0,bad
P4,64.16,15.62,4.41,4.86,5.10,1.40,0.0,0.0,good
P4,55.93,10.92,10.73,7.70,4.79,10.08,0.0,0.0,bad
P4,50.78,11.53,1.08,1.61,1.45,9.42,0.0,0.0,bad
P4,54.20,19.65,10.72,3.10,6.77,8.87,0.0,0.0,bad
P4,50.10,21.94,10.16,7.49,5.83,4.50,0.0,0.0,bad
P4,63.14,13.92,10.23,3.34,3.02,8.82,0.0,0.0,bad
P4,51.02,25.09,4.16,1.82,6.73,4.84,0.0,0.0,bad
P4,63.94,25.62,6.58,5.16,5.45,7.59,0.0,0.0,bad
P4,52.93,20.61,7.30,6.79,7.81,2.48,0.0,0.0,bad
P4,61.15,23.76,10.67,1.18,1.99,5.76,0.0,0.0,bad
P4,54.73,29.43,5.91,7.55,4.53,1.59,0.0,0.0,bad
P4,54.06,23.28,5.20,2.39,6.35,3.29,0.0,0.0,bad
P4,54.00,10.24,7.72,6.42,5.70,5.41,0.0,0.0,bad
P4,56.88,29.31,5.13,5.18,1.99,3.65,0.0,0.0,bad
P4,56.24,15.53,6.00,1.88,6.94,9.72,0.0,0.0,bad
P4,52.09,21.98,1.23,4.33,4.90,8.56,0.0,0.0,bad
P4,62.71,10.77,2.73,2.06,4.28,2.34,0.0,0.0,bad
P4,51.15,20.80,4.02,1.04,3.04,2.18,0.0,0.0,bad
P4,59.99,24.79,1.92,1.17,4.26,1.16,0.0,0.0,bad
P4,52.24,29.76,4.79,6.08,1.54,6.24,0.0,0.0,bad
P4,62.62,25.72,9.03,6.64,4.56,7.02,0.0,0.0,bad
P4,65.04,27.38,3.97,6.30,3.71,5.10,0.0,0.0,bad
P4,53.31,18.20,6.49,4.35,2.60,2.63,0.0,0.0,bad
P4,63.30,15.78,3.21,6.18,2.79,4.05,0.0,0.0,good
P4,56.64,29.16,6.86,7.30,6.70,4.28,0.0,0.0,bad
P4,53.34,26.82,7.98,1.43,1.57,4.01,0.0,0.0,bad
P4,50.39,19.33,6.10,1.30,7.74,9.77,0.0,0.0,bad
P4,52.12,26.43,10.50,5.20,4.36,1.64,0.0,0.0,bad
P4,60.65,25.47,8.03,7.82,1.23,3.83,0.0,0.0,bad
P4,59.20,28.89,10.27,1.56,5.74,5.75,0.0,0.0,bad
P4,58.78,15.02,8.52,6.01,4.81,10.32,0.0,0.0,bad
P4,59.07,23.92,9.01,7.44,3.05,8.48,0.0,0.0,bad
P4,58.60,25.49,3.85,4.34,6.03,10.54,0.0,0.0,bad
P4,56.37,30.10,1.52,4.62,4.01,3.60,0.0,0.0,bad
P4,63.48,26.84,1.65,5.33,6.11,6.95,0.0,0.0,bad
P4,61.48,29.95,10.24,7.54,1.34,3.78,0.0,0.0,bad
P4,64.38,18.47,5.72,2.50,5.19,3.04,0.0,0.0,good
P4,64.96,25.86,2.69,1.88,3.48,4.25,0.0,0.0,bad
P4,63.83,15.33,7.14,2.11,3.00,2.64,0.0,0.0,good
P4,61.38,27.78,4.42,1.81,5.78,1.82,0.0,0.0,bad
P4,55.59,24.92,3.33,4.19,4.70,4.66,0.0,0.0,good
P4,59.11,19.05,8.21,7.26,6.62,5.56,0.0,0.0,bad
P4,58.43,19.94,5.15,5.07,2.78,3.93,0.0,0.0,good
P4,61.60,26.83,10.63,2.45,7.90,8.94,0.0,0.0,bad
P4,60.39,26.41,8.16,5.93,1.54,3.50,0.0,0.0,bad
P4,52.68,11.77,1.82,7.98,3.38,2.38,0.0,0.0,bad
P4,53.31,18.07,9.17,7.98,3.82,10.03,0.0,0.0,bad
P4,62.57,26.64,2.19,7.17,1.03,10.60,0.0,0.0,bad
P4,58.72,14.74,2.52,3.23,7.59,10.75,0.0,0.0,bad
P4,65.11,13.71,10.65,6.24,5.53,10.12,0.0,0.0,bad
P4,60.36,21.51,2.28,2.61,2.57,8.32,0.0,0.0,bad
P4,55.86,21.70,4.16,3.88,4.29,9.60,0.0,0.0,great
P4,50.87,30.15,6.51,4.48,5.54,9.01,0.0,0.0,bad
P4,57.73,22.26,6.02,2.10,4.52,8.53,0.0,0.0,bad
P4,57.47,30.43,8.70,1.86,1.12,8.98,0.0,0.0,bad
P4,58.75,25.65,2.47,1.23,3.64,9.05,0.0,0.0,bad
P4,58.82,21.47,8.17,3.44,2.65,4.67,0.0,0.0,good
P4,62.65,18.57,1.47,6.83,1.44,10.35,0.0,0.0,bad
P4,61.30,16.44,6.96,1.78,7.27,4.35,0.0,0.0,bad
P4,61.97,14.75,6.74,7.41,1.80,6.13,0.0,0.0,bad
P4,53.40,17.32,4.47,1.17,7.05,1.16,0.0,0.0,bad
P4,58.36,28.93,1.38,3.17,7.95,2.31,0.0,0.0,bad
P4,52.11,27.56,3.64,2.54,6.62,10.82,0.0,0.0,bad
P4,54.79,10.66,1.16,7.38,6.38,5.14,0.0,0.0,bad
P4,60.47,10.85,3.10,1.99,4.88,2.17,0.0,0.0,bad
P4,62.40,12.26,5.98,1.55,2.25,8.08,0.0,0.0,bad
P4,53.67,30.12,8.98,6.58,6.93,3.80,0.0,0.0,bad
P4,55.72,23.90,10.56,4.48,4.55,1.04,0.0,0.0,bad
P4,63.39,15.55,7.86,7.94,4.57,6.52,0.0,0.0,good
P4,51.08,11.72,10.77,6.95,1.36,5.62,0.0,0.0,bad
P4,51.44,10.76,8.23,5.28,4.67,8.57,0.0,0.0,bad
P4,64.87,25.56,1.06,5.05,2.09,6.78,0.0,0.0,bad
P4,58.77,20.20,2.59,2.70,5.98,8.90,0.0,0.0,bad
P4,56.59,26.49,1.39,7.19,6.39,3.69,0.0,0.0,bad
P4,60.39,27.24,5.14,2.18,5.72,2.59,0.0,0.0,bad
P4,50.32,15.14,7.33,1.53,3.61,10.80,0.0,0.0,bad
P4,51.01,16.89,1.44,2.00,6.21,3.17,0.0,0.0,bad
P4,59.63,10.39,6.97,3.62,6.56,4.83,0.0,0.0,bad
P4,65.37,27.68,6.46,3.43,2.58,7.01,0.0,0.0,bad
P4,52.56,26.55,10.93,4.21,1.31,2.97,0.0,0.0,bad
P4,62.49,29.74,5.42,3.97,1.29,7.31,0.0,0.0,bad
P4,51.73,30.89,7.69,2.62,5.09,4.60,0.0,0.0,bad
P4,57.49,19.32,8.79,5.92,1.47,8.03,0.0,0.0,bad
P4,63.27,24.65,6.81,5.48,6.64,10.16,0.0,0.0,bad
P4,64.75,13.81,7.98,3.89,1.14,1.80,0.0,0.0,bad
P4,53.52,18.56,5.00,6.36,4.25,9.40,0.0,0.0,bad
P4,57.46,18.10,1.60,1.46,5.18,10.85,0.0,0.0,bad
P4,58.53,27.91,7.31,7.44,6.68,5.03,0.0,0.0,bad
P4,59.92,24.19,4.66,1.52,6.43,5.54,0.0,0.0,bad
P4,54.98,12.17,5.01,1.74,7.26,7.67,0.0,0.0,bad
P4,53.29,13.53,2.95,2.83,6.70,1.76,0.0,0.0,bad
P4,58.80,21.04,5.80,7.04,1.88,3.99,0.0,0.0,bad
P4,65.43,10.39,4.49,7.63,3.15,6.08,0.0,0.0,bad
P4,56.12,24.84,8.42,3.39,5.63,1.74,0.0,0.0,bad
P4,55.36,20.66,6.56,1.64,7.87,6.19,0.0,0.0,bad
P4,59.73,24.67,4.33,3.13,3.96,2.91,0.0,0.0,good
P4,63.26,24.41,3.18,2.65,4.25,3.18,0.0,0.0,good
P4,53.96,27.08,2.72,6.22,6.42,10.25,0.0,0.0,bad
P4,60.17,23.24,1.81,7.22,2.50,3.32,0.0,0.0,bad
P4,65.95,22.37,2.40,7.32,6.67,1.73,0.0,0.0,bad
P4,58.94,19.18,10.79,4.56,1.52,7.57,0.0,0.0,bad
P4,50.30,22.53,4.82,4.95,1.28,3.28,0.0,0.0,bad
P4,53.88,16.16,10.33,3.09,4.92,9.98,0.0,0.0,bad
P4,64.24,17.76,6.23,7.17,7.86,1.42,0.0,0.0,bad
P4,63.47,15.29,8.93,6.28,7.48,8.92,0.0,0.0,bad
P4,62.22,29.76,5.01,2.40,5.24,5.13,0.0,0.0,good
P4,62.89,24.94,5.75,1.74,3.75,9.41,0.0,0.0,bad
P4,64.05,16.31,10.62,7.36,1.23,9.34,0.0,0.0,bad
P4,55.35,12.09,5.20,6.33,5.09,9.88,0.0,0.0,bad
P4,57.66,19.46,5.35,6.77,7.87,1.98,0.0,0.0,bad
P4,54.58,26.86,5.34,2.57,2.32,2.77,0.0,0.0,bad
P4,65.60,26.15,7.80,2.84,5.35,1.66,0.0,0.0,bad
P4,63.85,11.64,4.86,1.48,2.60,5.15,0.0,0.0,bad
P4,62.22,29.87,8.21,5.91,3.01,4.24,0.0,0.0,bad
P4,55.47,18.82,4.89,2.51,1.21,3.79,0.0,0.0,good
P4,59.92,30.08,10.38,5.95,3.16,3.76,0.0,0.0,bad
P4,54.78,25.08,2.49,7.57,7.65,7.46,0.0,0.0,bad
P4,63.31,16.31,3.43,6.50,6.21,5.99,0.0,0.0,bad
P4,57.92,20.28,10.85,7.49,3.71,9.57,0.0,0.0,bad
P4,56.72,12.42,7.71,6.24,2.88,2.31,0.0,0.0,bad
P4,56.00,20.44,8.63,1.87,2.56,4.49,0.0,0.0,bad
P4,61.92,25.06,4.54,3.54,5.81,6.11,0.0,0.0,bad
P4,58.62,14.65,5.97,1.76,1.05,2.86,0.0,0.0,bad
P4,60.56,24.55,7.86,2.28,6.04,4.94,0.0,0.0,good
P4,51.65,27.88,9.09,3.61,4.46,3.58,0.0,0.0,bad
P4,50.19,27.09,7.51,6.60,5.04,8.67,0.0,0.0,bad
P4,63.98,27.07,7.26,1.83,1.04,3.88,0.0,0.0,bad
P4,63.37,26.24,9.57,1.79,6.08,6.14,0.0,0.0,bad
P4,58.53,14.96,7.05,7.43,1.62,3.18,0.0,0.0,bad
P4,64.87,12.28,7.63,5.78,6.67,2.14,0.0,0.0,bad
P4,61.74,16.47,7.87,1.51,4.15,1.92,0.0,0.0,bad
P4,61.42,22.04,1.16,6.93,2.76,10.44,0.0,0.0,bad
P4,65.63,10.39,10.50,4.01,7.17,2.92,0.0,0.0,bad
P4,55.01,26.19,2.90,7.21,3.18,9.89,0.0,0.0,bad
P4,57.78,21.34,6.42,1.24,1.29,9.90,0.0,0.0,bad
P4,61.23,30.40,6.00,3.38,5.33,6.41,0.0,0.0,good
P4,50.15,15.31,10.23,2.17,4.03,6.41,0.0,0.0,bad
P4,57.91,25.47,4.50,3.63,2.27,6.71,0.0,0.0,bad
P4,57.54,16.53,10.51,1.76,5.87,7.05,0.0,0.0,bad
P4,58.20,16.34,6.37,1.78,6.06,7.51,0.0,0.0,bad
P4,63.06,23.22,5.90,3.07,4.79,3.41,0.0,0.0,good
P4,61.67,21.51,7.78,6.44,7.45,8.63,0.0,0.0,bad
P4,51.08,15.08,2.93,4.89,1.78,7.87,0.0,0.0,bad
P4,56.51,28.73,10.40,6.55,5.82,8.39,0.0,0.0,bad
P4,61.47,12.87,10.42,5.31,3.88,10.59,0.0,0.0,bad
P4,56.39,20.97,9.27,1.06,7.75,5.99,0.0,0.0,bad
P4,65.09,29.95,2.24,2.73,5.57,7.68,0.0,0.0,bad
P4,58.25,11.50,8.91,6.13,6.65,7.71,0.0,0.0,bad
P4,65.00,14.92,5.05,2.16,7.15,2.61,0.0,0.0,bad
P4,60.33,12.13,8.25,4.69,4.98,1.82,0.0,0.0,bad
P4,60.85,20.00,1.38,1.74,1.67,7.63,0.0,0.0,bad
P4,50.08,23.50,1.70,3.27,7.50,10.91,0.0,0.0,bad
P4,65.28,22.11,10.64,4.21,3.80,7.52,0.0,0.0,bad
P4,55.06,20.37,3.35,7.73,3.05,10.60,0.0,0.0,bad
P4,53.59,12.73,10.75,3.57,1.68,4.84,0.0,0.0,bad
P4,51.53,10.68,5.33,7.76,5.66,9.16,0.0,0.0,bad
P4,65.82,22.26,2.34,3.05,6.33,3.43,0.0,0.0,bad
P4,55.99,30.12,7.54,2.38,5.20,4.51,0.0,0.0,good
P4,64.18,13.51,4.64,6.39,4.02,5.27,0.0,0.0,bad
P4,53.23,22.78,6.84,6.86,1.51,2.91,0.0,0.0,bad
P4,57.42,18.31,8.03,3.84,5.80,5.41,0.0,0.0,good
P4,52.33,17.14,7.32,2.39,3.28,7.05,0.0,0.0,bad
P4,62.56,30.46,2.38,1.20,3.43,10.06,0.0,0.0,bad
P4,61.13,28.86,10.37,7.29,5.64,1.19,0.0,0.0,bad
P4,58.31,10.25,3.14,4.00,6.63,4.31,0.0,0.0,bad
P4,50.64,24.92,4.21,1.69,1.25,6.35,0.0,0.0,bad
P4,65.87,24.09,8.02,2.40,5.03,8.02,0.0,0.0,good
P4,50.98,24.23,6.23,6.45,7.47,10.10,0.0,0.0,bad
P4,64.19,23.68,6.84,7.10,5.89,1.92,0.0,0.0,bad
P4,60.29,14.61,9.37,3.57,4.74,2.94,0.0,0.0,good
P4,62.71,16.36,4.98,6.58,7.12,9.91,0.0,0.0,bad
P4,57.30,13.66,4.41,4.38,5.85,6.67,0.0,0.0,bad
P4,61.40,23.26,7.33,1.97,7.48,8.76,0.0,0.0,bad
P4,54.95,20.77,4.60,1.70,1.17,9.30,0.0,0.0,bad
P4,62.51,10.83,4.49,6.24,1.83,2.25,0.0,0.0,bad
P4,64.89,27.90,6.94,1.52,1.32,6.56,0.0,0.0,bad
P4,52.35,16.37,6.27,6.49,2.98,4.05,0.0,0.0,bad
P4,60.19,16.76,5.38,5.88,5.90,10.98,0.0,0.0,bad
P4,61.30,11.03,9.21,5.04,3.20,1.24,0.0,0.0,bad
P4,63.16,20.93,6.26,6.29,5.13,6.73,0.0,0.0,good
P4,62.46,27.75,5.07,4.47,5.89,9.34,0.0,0.0,bad
P4,57.61,11.73,4.29,4.58,6.33,1.65,0.0,0.0,bad
P4,55.11,30.31,5.87,3.62,1.48,9.64,0.0,0.0,bad
P4,51.51,25.43,8.84,1.08,2.95,6.50,0.0,0.0,bad
P4,53.71,29.85,7.97,4.78,4.51,9.97,0.0,0.0,bad
P4,55.47,24.36,5.51,2.59,1.96,6.79,0.0,0.0,good
P4,60.06,12.54,3.33,4.19,3.66,2.06,0.0,0.0,good
P4,59.83,25.47,6.33,6.23,2.06,3.20,0.0,0.0,bad
P4,58.11,24.24,9.80,5.54,7.89,1.13,0.0,0.0,bad
P4,56.12,24.84,3.64,1.19,3.79,3.39,0.0,0.0,good
P4,54.39,29.69,4.93,6.50,6.49,6.58,0.0,0.0,bad
P4,60.38,18.24,8.50,4.91,5.40,10.92,0.0,0.0,bad
P4,64.16,12.26,8.25,5.00,4.30,7.70,0.0,0.0,bad
P4,54.40,25.93,2.54,6.91,5.56,5.49,0.0,0.0,bad
P4,65.73,14.17,6.44,4.73,2.43,3.12,0.0,0.0,good
P4,51.25,28.54,5.10,5.14,2.73,3.38,0.0,0.0,bad
P4,57.60,18.82,3.46,6.46,3.43,9.44,0.0,0.0,bad
P4,61.19,25.78,2.53,2.62,3.86,7.76,0.0,0.0,bad
P4,54.52,11.17,3.56,3.49,1.54,1.60,0.0,0.0,bad
P4,51.54,12.18,6.04,5.37,7.87,4.47,0.0,0.0,bad
P4,61.45,23.03,10.04,1.39,6.13,5.83,0.0,0.0,bad
P4,54.28,15.08,6.64,5.51,5.89,2.06,0.0,0.0,bad
P4,65.11,30.61,5.25,2.96,5.00,5.09,0.0,0.0,good
P4,56.46,10.54,1.99,3.21,4.69,2.56,0.0,0.0,bad
P4,56.80,11.90,8.95,7.53,6.35,7.13,0.0,0.0,bad
P4,50.77,13.66,9.10,2.29,7.52,4.17,0.0,0.0,bad
P4,63.46,11.51,1.85,2.93,7.81,6.12,0.0,0.0,bad
P4,52.62,20.09,9.76,6.36,2.29,7.17,0.0,0.0,bad
P4,53.32,21.54,9.63,2.72,5.69,1.01,0.0,0.0,bad
P4,51.19,23.58,1.90,1.69,2.98,10.54,0.0,0.0,bad
P4,52.72,17.70,9.26,7.15,5.02,6.46,0.0,0.0,bad
P4,53.52,12.37,9.57,6.79,2.67,8.89,0.0,0.0,bad
P4,54.72,14.49,4.78,2.58,1.75,6.19,0.0,0.0,bad
P4,57.50,21.37,7.64,4.92,5.16,7.40,0.0,0.0,bad
P4,53.92,12.16,3.15,4.30,5.38,3.25,0.0,0.0,bad
P4,55.59,19.91,3.64,6.78,7.71,6.34,0.0,0.0,bad
P4,52.42,14.04,3.02,7.51,4.09,7.48,0.0,0.0,bad
P4,51.24,12.88,9.35,4.83,1.54,6.95,0.0,0.0,bad
P4,54.92,11.66,9.46,1.55,2.24,7.09,0.0,0.0,bad
P4,58.94,20.05,8.09,5.18,5.35,5.95,0.0,0.0,good
P4,56.56,18.75,6.99,7.52,7.45,8.82,0.0,0.0,bad
P4,61.85,11.05,10.61,6.98,3.10,8.05,0.0,0.0,bad
P4,50.78,21.25,10.15,6.39,7.30,9.79,0.0,0.0,bad
P4,60.91,25.64,2.70,1.21,2.20,3.44,0.0,0.0,bad
P4,65.56,23.57,7.09,4.70,7.77,3.42,0.0,0.0,good
P4,59.53,12.39,1.63,4.55,2.78,1.05,0.0,0.0,bad
P4,62.76,14.90,5.51,1.37,2.28,2.41,0.0,0.0,bad
P4,62.72,20.01,5.41,4.64,3.96,7.73,0.0,0.0,good
P4,55.39,17.12,3.30,7.67,7.88,2.89,0.0,0.0,bad
P4,50.75,11.09,9.67,2.17,4.39,9.31,0.0,0.0,bad
P4,59.17,23.24,6.91,6.75,1.77,6.41,0.0,0.0,bad
P4,53.36,29.83,1.20,1.01,7.62,1.04,0.0,0.0,bad
P4,57.74,19.21,10.48,3.11,4.08,9.27,0.0,0.0,bad
P4,54.52,11.07,4.27,2.99,4.88,1.89,0.0,0.0,bad
P4,57.23,17.25,6.37,6.32,1.83,3.32,0.0,0.0,bad
P4,50.89,25.60,7.22,4.37,7.94,1.21,0.0,0.0,bad
P4,64.34,17.56,4.43,2.17,1.97,6.86,0.0,0.0,bad
P4,57.82,22.24,10.92,1.32,3.53,5.04,0.0,0.0,bad
P4,65.05,16.49,1.83,2.91,3.95,10.98,0.0,0.0,bad
