@RELATION pizza

@ATTRIBUTE tipo			{H,P4}
@ATTRIBUTE masa 		REAL           
@ATTRIBUTE queso		REAL 
@ATTRIBUTE champ		REAL 
@ATTRIBUTE chorizo		REAL 
@ATTRIBUTE carne		REAL 
@ATTRIBUTE tocino		REAL 
@ATTRIBUTE jamon		REAL 
@ATTRIBUTE pinia		REAL 
@ATTRIBUTE class 		{great,good,bad}

@DATA
P4,57.81,22.29,6.21,4.15,4.90,8.94,0.0,0.0,good
P4,55.06,18.50,4.02,5.16,5.24,9.81,0.0,0.0,good
P4,56.63,18.20,10.54,5.45,6.76,6.18,0.0,0.0,good
P4,58.65,15.81,9.34,5.29,5.47,6.66,0.0,0.0,good
P4,58.03,25.26,5.75,6.39,7.45,5.59,0.0,0.0,good
P4,55.40,26.04,9.92,6.15,4.02,8.96,0.0,0.0,good
P4,55.62,20.21,5.73,5.86,6.39,6.21,0.0,0.0,good
P4,58.55,25.21,6.31,4.12,4.85,7.58,0.0,0.0,good
P4,58.75,17.57,5.07,4.20,3.67,9.82,0.0,0.0,good
P4,56.51,24.48,7.66,6.60,6.34,4.87,0.0,0.0,good
P4,57.06,22.91,4.32,4.59,7.52,8.88,0.0,0.0,good
P4,56.09,21.88,7.99,3.64,6.69,4.00,0.0,0.0,good
P4,57.20,18.49,6.62,6.77,5.53,9.53,0.0,0.0,good
P4,55.00,21.51,8.57,3.34,5.35,7.43,0.0,0.0,good
P4,58.41,21.46,9.74,5.47,5.34,9.33,0.0,0.0,good
P4,56.10,23.72,9.43,6.45,4.04,9.85,0.0,0.0,good
P4,56.19,17.33,4.97,5.22,6.01,8.81,0.0,0.0,good
P4,58.85,18.25,5.20,6.59,3.77,4.45,0.0,0.0,great
P4,55.57,19.57,7.38,5.59,5.70,9.03,0.0,0.0,good
P4,57.91,16.40,9.37,6.88,4.31,4.97,0.0,0.0,good
P4,57.54,22.15,10.29,4.08,7.22,7.11,0.0,0.0,good
P4,57.74,15.92,5.00,4.82,5.42,8.15,0.0,0.0,good
P4,58.43,17.41,7.08,4.65,5.05,9.36,0.0,0.0,good
P4,58.20,17.62,5.84,6.88,6.02,5.50,0.0,0.0,good
P4,55.88,24.51,5.36,3.26,6.76,6.40,0.0,0.0,good
P4,56.87,15.75,7.56,4.21,7.10,5.86,0.0,0.0,good
P4,58.73,16.80,4.18,4.98,4.13,8.46,0.0,0.0,good
P4,55.84,18.60,7.11,4.07,3.80,7.37,0.0,0.0,good
P4,56.09,26.50,9.47,4.90,4.49,4.76,0.0,0.0,good
P4,58.73,24.00,8.33,5.52,3.67,6.53,0.0,0.0,good
P4,56.13,17.35,10.26,5.24,6.52,5.40,0.0,0.0,good
P4,58.06,26.38,6.56,5.69,7.46,9.87,0.0,0.0,good
P4,58.73,15.21,8.53,5.85,4.00,8.07,0.0,0.0,good
P4,58.53,17.07,8.18,4.10,7.39,9.46,0.0,0.0,good
P4,57.39,16.28,9.24,6.07,4.53,5.41,0.0,0.0,good
P4,55.81,25.23,10.46,4.91,7.51,9.71,0.0,0.0,good
P4,58.90,24.84,7.33,3.87,5.83,9.40,0.0,0.0,good
P4,55.89,16.64,9.34,3.63,3.90,5.68,0.0,0.0,good
P4,56.44,15.67,6.83,6.58,6.32,9.02,0.0,0.0,good
P4,57.64,26.81,4.38,4.82,5.47,7.59,0.0,0.0,good
P4,56.71,21.68,6.04,6.05,6.61,6.75,0.0,0.0,good
P4,58.41,19.91,6.79,5.32,3.71,9.65,0.0,0.0,good
P4,56.23,19.71,5.60,4.49,3.79,6.02,0.0,0.0,good
P4,56.06,21.38,10.09,6.17,5.61,4.80,0.0,0.0,good
P4,55.03,22.16,8.53,6.61,7.52,5.59,0.0,0.0,good
P4,57.58,24.65,5.28,5.76,4.22,6.45,0.0,0.0,good
P4,58.23,19.81,4.39,6.43,4.62,8.05,0.0,0.0,good
P4,57.57,17.54,9.61,5.27,4.36,4.76,0.0,0.0,good
P4,56.47,17.12,6.49,5.64,6.41,8.03,0.0,0.0,good
P4,58.93,20.27,8.11,3.95,6.53,7.23,0.0,0.0,good
P4,58.49,16.16,9.69,4.00,4.73,5.68,0.0,0.0,good
P4,56.40,25.03,10.43,4.99,6.59,5.95,0.0,0.0,good
P4,57.38,22.63,10.41,4.68,4.04,9.96,0.0,0.0,good
P4,56.72,22.72,4.71,4.39,5.02,5.23,0.0,0.0,good
P4,57.98,19.51,8.85,5.26,5.65,6.83,0.0,0.0,good
P4,57.16,17.97,5.57,6.02,6.19,4.34,0.0,0.0,good
P4,56.86,16.38,9.05,4.30,5.35,5.02,0.0,0.0,good
P4,57.01,18.16,5.45,4.02,3.50,9.93,0.0,0.0,good
P4,56.20,15.81,8.47,5.16,5.71,9.37,0.0,0.0,good
P4,56.43,15.04,6.53,5.05,4.21,6.64,0.0,0.0,good
P4,56.37,26.00,4.13,4.39,6.18,7.78,0.0,0.0,good
P4,57.57,19.48,8.78,3.29,7.59,8.65,0.0,0.0,good
P4,57.86,23.47,5.35,4.80,4.29,7.84,0.0,0.0,good
P4,58.44,19.97,5.36,6.04,4.11,9.48,0.0,0.0,good
P4,58.24,26.48,5.12,4.66,7.23,7.90,0.0,0.0,good
P4,58.35,22.46,5.22,5.25,7.12,6.39,0.0,0.0,good
P4,55.55,15.95,9.67,5.80,4.78,9.91,0.0,0.0,good
P4,56.95,24.90,7.55,6.55,4.97,8.85,0.0,0.0,good
P4,56.38,26.77,9.02,3.98,5.90,8.73,0.0,0.0,good
P4,57.04,23.64,5.60,4.11,5.37,7.98,0.0,0.0,good
P4,56.11,25.31,4.47,6.24,7.24,9.80,0.0,0.0,good
P4,56.37,18.05,8.36,3.97,5.60,9.97,0.0,0.0,good
P4,57.63,21.00,4.84,5.58,5.60,5.11,0.0,0.0,good
P4,57.33,24.85,9.99,6.51,5.94,6.38,0.0,0.0,good
P4,55.77,25.48,10.51,3.99,3.63,5.10,0.0,0.0,good
P4,58.39,24.00,4.80,4.09,4.72,8.85,0.0,0.0,good
P4,57.09,22.27,4.70,6.18,3.62,8.81,0.0,0.0,good
P4,58.59,24.25,7.09,4.01,3.73,6.38,0.0,0.0,good
P4,57.73,24.96,5.24,6.33,6.62,7.19,0.0,0.0,good
P4,57.03,16.29,5.21,4.71,3.90,8.70,0.0,0.0,good
P4,55.72,16.37,6.01,3.92,3.60,9.32,0.0,0.0,good
P4,56.42,20.93,9.45,4.54,6.15,6.29,0.0,0.0,good
P4,55.19,21.63,6.99,5.26,5.03,8.86,0.0,0.0,good
P4,58.36,24.54,6.23,5.16,4.70,9.59,0.0,0.0,good
P4,57.65,23.63,8.57,5.01,7.33,5.51,0.0,0.0,good
P4,56.75,15.05,6.47,6.20,7.25,5.99,0.0,0.0,good
P4,55.55,15.34,10.26,4.33,4.97,6.18,0.0,0.0,good
P4,57.96,17.75,8.14,5.12,4.59,7.25,0.0,0.0,good
P4,57.60,15.96,7.73,6.60,4.56,4.94,0.0,0.0,good
P4,55.19,24.34,9.02,4.70,6.01,8.99,0.0,0.0,good
P4,58.75,25.12,7.42,6.58,5.92,5.26,0.0,0.0,good
P4,58.21,24.05,8.83,4.81,6.20,8.68,0.0,0.0,good
P4,57.60,15.54,4.90,4.24,5.91,9.06,0.0,0.0,good
P4,58.09,21.01,4.63,4.50,6.02,5.76,0.0,0.0,good
P4,55.57,24.48,10.40,6.80,5.31,6.01,0.0,0.0,good
P4,56.53,26.55,4.15,5.15,4.56,7.40,0.0,0.0,good
P4,57.50,20.05,5.95,3.21,5.24,4.42,0.0,0.0,great
P4,58.97,20.08,7.13,4.87,6.11,4.98,0.0,0.0,good
P4,56.71,23.71,7.28,6.78,5.04,4.47,0.0,0.0,good
P4,56.73,17.53,4.51,6.90,6.82,6.82,0.0,0.0,good
P4,56.69,26.93,6.06,6.45,6.84,4.93,0.0,0.0,good
P4,56.96,24.87,9.93,6.77,5.08,7.11,0.0,0.0,good
P4,56.64,26.87,8.42,6.23,6.34,8.80,0.0,0.0,good
P4,56.44,20.58,6.19,5.52,5.04,7.84,0.0,0.0,good
P4,57.16,23.68,7.33,4.36,6.04,6.22,0.0,0.0,good
P4,56.92,18.89,10.05,6.10,7.08,7.79,0.0,0.0,good
P4,56.82,25.99,7.98,4.66,6.15,5.65,0.0,0.0,good
P4,56.92,25.14,9.72,5.05,4.70,9.92,0.0,0.0,good
P4,55.52,18.48,5.01,4.10,5.92,8.47,0.0,0.0,good
P4,55.63,15.83,7.98,6.45,6.69,6.44,0.0,0.0,good
P4,58.52,18.37,5.64,5.66,4.80,6.79,0.0,0.0,good
P4,58.21,20.74,7.50,4.83,6.53,4.87,0.0,0.0,good
P4,56.15,20.34,5.27,3.48,7.02,7.36,0.0,0.0,good
P4,55.91,26.76,8.55,3.78,5.28,8.77,0.0,0.0,good
P4,55.72,23.64,10.14,5.27,6.36,7.81,0.0,0.0,good
P4,55.80,21.59,9.67,6.66,4.44,9.63,0.0,0.0,good
P4,58.98,24.97,7.02,4.14,4.68,4.77,0.0,0.0,good
P4,55.11,22.42,10.32,4.02,6.33,7.35,0.0,0.0,good
P4,56.22,20.24,7.60,5.99,7.05,9.96,0.0,0.0,good
P4,55.87,22.87,7.42,5.47,4.16,6.11,0.0,0.0,good
P4,56.04,17.52,7.25,4.55,4.12,7.80,0.0,0.0,good
P4,55.73,19.57,5.42,5.62,5.42,4.10,0.0,0.0,good
P4,55.70,24.02,4.51,6.34,5.30,5.52,0.0,0.0,good
P4,55.34,25.09,5.50,5.43,5.71,5.55,0.0,0.0,good
P4,56.53,18.54,5.56,6.45,6.06,4.69,0.0,0.0,good
P4,58.54,15.37,7.09,6.21,4.57,7.76,0.0,0.0,good
P4,58.63,18.74,6.06,5.99,5.91,9.18,0.0,0.0,good
P4,57.63,26.26,6.44,4.25,6.85,6.37,0.0,0.0,good
P4,56.27,22.14,4.49,6.43,4.70,9.36,0.0,0.0,good
P4,56.10,24.75,4.71,4.24,5.86,7.20,0.0,0.0,good
P4,56.83,15.08,10.14,3.95,3.61,8.61,0.0,0.0,good
P4,56.47,15.89,9.18,4.34,6.20,5.95,0.0,0.0,good
P4,57.34,26.78,4.40,4.80,7.24,9.99,0.0,0.0,good
P4,57.08,22.64,5.34,4.83,7.40,6.76,0.0,0.0,good
P4,57.61,25.95,6.39,5.76,4.47,9.71,0.0,0.0,good
P4,56.66,20.75,6.70,6.48,6.68,6.45,0.0,0.0,good
P4,55.96,25.77,6.14,5.04,5.64,6.42,0.0,0.0,good
P4,57.09,16.16,5.74,6.19,5.14,7.32,0.0,0.0,good
P4,58.33,24.69,4.44,4.39,5.44,4.79,0.0,0.0,good
P4,58.09,26.45,9.19,5.72,4.06,9.97,0.0,0.0,good
P4,58.18,19.67,10.20,4.58,4.39,4.78,0.0,0.0,good
P4,56.52,18.58,4.18,3.66,4.65,4.33,0.0,0.0,great
P4,57.24,16.01,4.84,4.29,5.13,6.13,0.0,0.0,good
P4,57.95,22.49,8.07,6.35,5.52,6.13,0.0,0.0,good
P4,55.53,19.84,9.24,3.99,7.42,7.24,0.0,0.0,good
P4,55.22,24.05,4.94,4.42,6.34,9.57,0.0,0.0,good
P4,55.37,16.25,6.16,3.37,6.07,6.19,0.0,0.0,good
P4,55.30,25.25,9.43,3.52,6.23,4.54,0.0,0.0,good
P4,58.23,15.39,5.43,3.69,7.25,6.05,0.0,0.0,good
P4,58.32,25.15,9.39,6.43,4.11,8.81,0.0,0.0,good
P4,57.53,18.72,4.66,4.24,3.72,9.78,0.0,0.0,good
P4,55.25,20.24,9.77,5.55,4.53,4.09,0.0,0.0,good
P4,56.10,22.57,6.74,6.06,7.59,4.99,0.0,0.0,good
P4,57.10,22.04,9.10,3.49,4.83,9.16,0.0,0.0,good
P4,57.08,22.79,4.10,4.68,4.57,8.80,0.0,0.0,good
P4,58.56,20.18,5.87,5.75,6.92,8.66,0.0,0.0,good
P4,58.66,15.00,10.46,5.13,6.77,8.37,0.0,0.0,good
P4,57.31,23.30,4.79,4.75,5.91,7.22,0.0,0.0,good
P4,58.41,16.49,8.49,3.40,7.53,5.49,0.0,0.0,good
P4,56.10,18.32,7.57,5.61,4.67,7.98,0.0,0.0,good
P4,58.76,15.83,10.51,5.67,5.08,9.46,0.0,0.0,good
P4,56.64,17.36,10.25,6.81,7.55,4.96,0.0,0.0,good
P4,56.03,21.27,5.65,6.29,5.73,5.93,0.0,0.0,good
P4,56.02,15.49,10.03,3.56,5.54,6.42,0.0,0.0,good
P4,57.04,23.98,7.26,3.86,7.13,5.86,0.0,0.0,good
P4,57.96,16.43,9.09,4.86,7.42,9.31,0.0,0.0,good
P4,58.03,22.63,9.96,4.47,3.86,8.89,0.0,0.0,good
P4,56.89,26.20,9.63,5.13,3.73,9.46,0.0,0.0,good
P4,57.67,25.87,6.83,6.64,4.85,4.42,0.0,0.0,good
P4,57.87,26.06,4.88,4.76,6.19,7.41,0.0,0.0,good
P4,58.90,21.35,10.36,3.68,5.09,4.50,0.0,0.0,good
P4,56.90,20.46,10.25,3.65,7.38,5.41,0.0,0.0,good
P4,58.63,22.59,5.08,5.25,6.68,4.27,0.0,0.0,good
P4,55.23,23.96,10.44,6.27,7.17,6.54,0.0,0.0,good
P4,55.41,23.01,7.78,4.14,7.12,5.06,0.0,0.0,good
P4,58.08,24.61,8.39,4.05,4.40,5.37,0.0,0.0,good
P4,56.98,17.89,6.05,3.97,3.98,7.69,0.0,0.0,good
P4,57.29,23.43,7.97,6.18,7.15,7.69,0.0,0.0,good
P4,56.57,26.47,4.25,4.94,5.19,5.32,0.0,0.0,good
P4,57.96,19.61,6.14,3.84,5.02,7.82,0.0,0.0,good
P4,58.42,23.14,7.26,6.78,5.49,8.23,0.0,0.0,good
P4,57.95,22.99,6.25,4.34,5.70,4.74,0.0,0.0,good
P4,55.42,15.11,5.92,4.13,6.02,5.62,0.0,0.0,good
P4,57.40,22.38,4.14,5.49,6.14,7.94,0.0,0.0,good
P4,57.53,18.44,4.96,5.61,7.52,8.88,0.0,0.0,good
P4,55.86,19.46,5.57,4.24,6.96,7.21,0.0,0.0,good
P4,55.52,17.36,4.58,3.96,6.52,4.24,0.0,0.0,good
P4,55.03,18.50,7.20,5.96,5.34,5.00,0.0,0.0,good
P4,56.05,16.09,7.89,3.98,3.73,4.72,0.0,0.0,good
P4,56.87,24.16,6.39,3.95,5.47,7.64,0.0,0.0,good
P4,58.08,18.42,9.71,5.29,6.10,5.27,0.0,0.0,good
P4,55.20,17.77,4.36,5.97,4.02,4.98,0.0,0.0,great
P4,55.49,15.71,10.28,3.57,4.74,9.81,0.0,0.0,good
P4,58.53,25.47,7.84,4.19,3.53,8.41,0.0,0.0,good
P4,56.50,23.76,6.59,6.13,4.56,5.35,0.0,0.0,good
P4,57.63,15.17,5.71,5.16,3.78,4.64,0.0,0.0,great
P4,57.56,15.03,8.38,3.87,5.73,5.73,0.0,0.0,good
P4,55.18,23.47,9.79,5.41,3.47,8.19,0.0,0.0,good
P4,58.21,26.12,8.19,5.16,5.94,8.75,0.0,0.0,good
P4,57.87,26.47,8.75,5.50,4.86,5.26,0.0,0.0,good
P4,58.69,15.74,7.90,3.49,4.58,8.61,0.0,0.0,good
P4,55.31,25.77,7.71,3.88,7.45,5.82,0.0,0.0,good
P4,58.64,26.69,7.09,4.65,3.43,6.95,0.0,0.0,good
P4,56.66,23.21,6.09,5.53,4.20,9.42,0.0,0.0,good
P4,57.95,26.49,4.47,3.55,6.47,9.01,0.0,0.0,good
P4,55.69,16.36,10.37,5.03,3.92,8.68,0.0,0.0,good
P4,57.34,24.26,5.10,4.46,5.73,5.23,0.0,0.0,good
P4,57.31,26.23,9.69,6.10,4.23,9.78,0.0,0.0,good
P4,58.90,20.32,6.44,3.44,6.34,8.48,0.0,0.0,good
P4,58.02,20.54,6.94,6.62,5.04,4.52,0.0,0.0,good
P4,51.01,24.08,9.10,6.84,1.31,1.79,0.0,0.0,bad
P4,56.48,11.81,8.63,2.01,1.36,7.53,0.0,0.0,bad
P4,59.39,22.16,7.14,2.44,7.50,7.11,0.0,0.0,bad
P4,64.46,30.51,3.76,7.76,5.21,2.53,0.0,0.0,bad
P4,59.03,28.26,4.96,4.20,4.80,9.90,0.0,0.0,bad
P4,63.67,12.86,7.33,5.58,5.74,7.95,0.0,0.0,bad
P4,56.54,24.41,4.96,3.22,2.58,9.83,0.0,0.0,good
P4,53.39,11.13,8.15,4.07,5.59,6.65,0.0,0.0,bad
P4,63.52,16.83,10.65,3.73,7.82,9.26,0.0,0.0,bad
P4,59.88,20.15,9.84,7.76,2.49,1.02,0.0,0.0,bad
P4,51.07,12.58,1.34,2.20,5.59,6.47,0.0,0.0,bad
P4,64.59,17.60,3.50,7.81,6.12,4.92,0.0,0.0,bad
P4,58.97,11.10,8.69,4.29,2.44,9.36,0.0,0.0,bad
P4,54.92,12.37,3.60,1.99,4.08,9.63,0.0,0.0,bad
P4,51.61,14.61,8.36,5.04,7.50,8.76,0.0,0.0,bad
P4,58.01,23.15,9.76,1.55,5.79,4.82,0.0,0.0,bad
P4,65.26,21.59,2.07,7.65,2.75,1.19,0.0,0.0,bad
P4,58.98,14.88,7.62,4.42,4.58,1.64,0.0,0.0,good
P4,52.29,13.65,6.96,3.20,7.58,3.77,0.0,0.0,bad
P4,63.29,22.76,6.06,7.20,4.28,5.95,0.0,0.0,good
P4,63.34,15.18,8.41,6.30,6.42,6.79,0.0,0.0,bad
P4,54.69,26.02,5.66,4.79,1.00,7.69,0.0,0.0,bad
P4,56.66,19.25,10.66,5.43,7.30,3.80,0.0,0.0,bad
P4,65.30,11.33,4.05,6.58,2.36,5.26,0.0,0.0,bad
P4,62.14,24.32,5.65,1.08,7.11,4.11,0.0,0.0,bad
P4,61.36,23.49,8.32,3.99,7.02,3.46,0.0,0.0,good
P4,54.77,18.02,5.80,6.91,3.03,8.54,0.0,0.0,bad
P4,64.41,21.47,2.56,3.61,7.48,8.63,0.0,0.0,bad
P4,53.64,10.83,9.42,1.31,3.10,6.45,0.0,0.0,bad
P4,57.24,21.61,9.57,7.09,1.38,5.83,0.0,0.0,bad
P4,64.62,27.63,9.23,3.76,7.88,9.68,0.0,0.0,bad
P4,63.50,26.22,10.76,7.01,2.00,9.88,0.0,0.0,bad
P4,65.51,25.77,4.73,3.74,5.17,8.06,0.0,0.0,bad
P4,58.36,29.40,6.31,3.89,7.09,5.58,0.0,0.0,bad
P4,65.23,21.56,7.71,7.78,1.45,1.02,0.0,0.0,bad
P4,58.03,21.33,9.12,1.23,7.85,10.72,0.0,0.0,bad
P4,60.39,15.39,7.08,4.56,6.84,10.12,0.0,0.0,bad
P4,63.80,16.74,1.33,5.33,2.19,1.20,0.0,0.0,bad
P4,52.41,22.10,5.12,4.78,2.62,9.55,0.0,0.0,bad
P4,61.18,18.83,10.32,2.98,5.35,7.77,0.0,0.0,bad
P4,58.98,14.34,10.51,2.12,7.46,3.79,0.0,0.0,bad
P4,61.89,21.94,3.26,3.20,1.81,1.20,0.0,0.0,bad
P4,52.56,13.25,6.49,3.97,6.53,5.27,0.0,0.0,bad
P4,56.49,25.15,4.53,1.64,4.71,5.15,0.0,0.0,bad
P4,52.26,23.38,2.89,6.17,5.50,9.52,0.0,0.0,bad
P4,55.21,14.67,8.92,2.17,1.68,4.77,0.0,0.0,bad
P4,61.47,23.79,10.12,6.08,5.32,10.35,0.0,0.0,bad
P4,61.94,18.96,6.04,3.30,3.39,3.74,0.0,0.0,good
P4,55.83,29.49,10.94,7.86,7.40,4.26,0.0,0.0,bad
P4,50.88,14.92,6.62,1.84,7.25,2.97,0.0,0.0,bad
P4,55.62,21.54,1.78,6.31,5.44,10.44,0.0,0.0,bad
P4,61.88,12.45,10.80,1.29,5.20,10.58,0.0,0.0,bad
P4,55.75,22.03,10.11,6.66,7.63,10.77,0.0,0.0,bad
P4,62.09,29.48,10.88,4.60,3.28,5.43,0.0,0.0,bad
P4,50.82,21.53,7.20,3.19,5.47,3.69,0.0,0.0,bad
P4,62.78,11.80,6.76,5.56,6.03,4.58,0.0,0.0,bad
P4,62.96,11.30,6.99,3.12,2.79,5.70,0.0,0.0,good
P4,59.20,23.25,2.08,7.25,7.48,9.65,0.0,0.0,bad
P4,59.63,17.78,1.88,7.05,4.78,5.20,0.0,0.0,bad
P4,53.20,12.96,1.59,5.99,6.43,6.97,0.0,0.0,bad
P4,65.43,18.78,4.27,7.90,6.01,5.65,0.0,0.0,bad
P4,52.57,22.09,6.52,6.82,3.42,2.92,0.0,0.0,bad
P4,58.67,25.63,9.48,1.60,3.50,7.56,0.0,0.0,bad
P4,51.98,27.13,4.75,5.74,1.44,7.69,0.0,0.0,bad
P4,55.40,13.72,1.03,7.71,1.89,2.90,0.0,0.0,bad
P4,61.23,29.24,5.29,3.02,4.98,9.02,0.0,0.0,bad
P4,65.00,23.16,2.62,2.86,4.64,10.29,0.0,0.0,bad
P4,64.99,30.47,3.41,3.10,4.55,1.15,0.0,0.0,bad
P4,56.70,28.09,3.28,4.97,7.85,4.86,0.0,0.0,bad
P4,61.66,30.56,2.73,3.23,1.99,4.53,0.0,0.0,bad
P4,56.67,25.84,2.68,4.39,3.29,3.57,0.0,0.0,bad
P4,62.52,10.85,4.09,5.53,3.46,7.40,0.0,0.0,bad
P4,65.43,14.88,2.52,5.33,3.45,4.12,0.0,0.0,bad
P4,62.91,11.87,7.53,1.98,7.77,2.14,0.0,0.0,bad
P4,52.88,30.63,7.12,5.64,5.26,4.33,0.0,0.0,bad
P4,61.57,16.83,4.77,6.74,6.23,7.47,0.0,0.0,bad
P4,61.23,28.26,2.35,3.43,2.26,8.13,0.0,0.0,bad
P4,58.05,22.33,2.42,7.25,3.84,10.61,0.0,0.0,bad
P4,64.61,11.13,6.04,6.83,7.61,4.94,0.0,0.0,bad
P4,65.15,14.11,4.23,7.06,1.80,3.67,0.0,0.0,bad
P4,58.20,28.20,5.84,5.45,3.23,10.23,0.0,0.0,bad
P4,54.43,28.69,10.58,5.26,5.88,3.85,0.0,0.0,bad
P4,63.17,25.40,1.59,2.62,7.87,7.68,0.0,0.0,bad
P4,62.87,11.17,8.14,4.57,4.12,8.52,0.0,0.0,bad
P4,56.82,24.52,8.62,2.45,1.52,6.28,0.0,0.0,bad
P4,52.60,24.65,9.50,2.27,7.82,3.81,0.0,0.0,bad
P4,53.74,19.74,6.71,1.57,5.95,10.11,0.0,0.0,bad
P4,60.92,17.73,4.08,5.45,7.33,8.48,0.0,0.0,bad
P4,65.92,20.44,5.47,6.38,2.56,3.39,0.0,0.0,good
P4,56.43,24.83,5.64,3.83,3.59,4.54,0.0,0.0,great
P4,57.10,30.39,2.08,2.15,6.07,9.57,0.0,0.0,bad
P4,65.71,14.31,9.71,5.79,3.67,10.79,0.0,0.0,bad
P4,63.93,19.09,10.46,3.41,5.49,10.19,0.0,0.0,bad
P4,56.30,18.98,5.49,3.35,7.89,7.19,0.0,0.0,bad
P4,62.71,20.00,2.60,4.76,7.14,7.03,0.0,0.0,bad
P4,61.31,11.23,1.33,3.70,7.13,4.68,0.0,0.0,bad
P4,60.67,25.57,3.23,2.95,1.36,10.06,0.0,0.0,bad
P4,59.78,30.54,1.38,4.97,6.06,8.29,0.0,0.0,bad
P4,52.42,19.30,7.24,7.91,6.41,3.31,0.0,0.0,bad
P4,56.82,28.44,2.11,4.52,6.98,10.44,0.0,0.0,bad
P4,56.72,24.59,6.58,5.35,4.85,1.68,0.0,0.0,bad
P4,55.85,29.61,2.76,2.13,2.84,6.09,0.0,0.0,bad
P4,53.92,10.39,8.75,1.81,1.44,3.12,0.0,0.0,bad
P4,60.00,22.23,2.16,4.39,7.70,2.37,0.0,0.0,bad
P4,53.72,23.68,2.92,7.38,7.17,3.50,0.0,0.0,bad
P4,58.92,22.87,6.10,3.24,5.69,2.24,0.0,0.0,good
P4,59.10,22.55,1.98,1.75,4.55,4.73,0.0,0.0,bad
P4,61.24,20.86,4.86,2.49,5.99,4.16,0.0,0.0,good
P4,64.66,26.44,9.81,4.82,5.58,1.31,0.0,0.0,bad
P4,62.79,18.18,9.35,1.45,3.94,8.73,0.0,0.0,bad
P4,62.61,13.40,2.16,5.09,2.42,5.88,0.0,0.0,bad
P4,52.05,22.34,6.33,2.80,1.81,7.86,0.0,0.0,bad
P4,61.41,15.57,7.07,2.78,7.65,10.63,0.0,0.0,bad
P4,58.77,28.83,8.95,4.38,6.83,2.23,0.0,0.0,bad
P4,63.65,16.91,7.19,1.89,4.50,8.71,0.0,0.0,bad
P4,58.38,11.15,7.79,3.14,2.66,9.89,0.0,0.0,bad
P4,56.70,30.47,10.65,3.67,1.14,8.07,0.0,0.0,bad
P4,52.16,14.52,10.37,3.22,2.31,10.72,0.0,0.0,bad
P4,54.38,15.64,10.06,3.22,4.27,9.18,0.0,0.0,bad
P4,60.77,14.46,2.54,5.78,2.59,10.15,0.0,0.0,bad
P4,57.63,30.53,10.94,7.81,1.14,8.32,0.0,0.0,bad
P4,63.19,18.77,5.26,7.71,1.25,9.79,0.0,0.0,bad
P4,53.93,29.02,10.42,3.93,7.62,8.96,0.0,0.0,bad
P4,61.67,19.30,2.22,1.94,3.57,2.82,0.0,0.0,bad
P4,64.04,17.66,5.46,7.23,7.93,6.01,0.0,0.0,bad
P4,54.77,11.28,1.02,1.91,4.20,8.22,0.0,0.0,bad
P4,59.34,11.75,6.69,1.33,4.93,10.18,0.0,0.0,bad
P4,52.10,17.65,9.26,3.01,1.29,9.94,0.0,0.0,bad
P4,64.82,14.64,8.78,4.00,4.62,4.07,0.0,0.0,good
P4,53.01,20.25,1.03,6.50,3.00,5.37,0.0,0.0,bad
P4,60.58,22.49,2.44,4.03,2.54,5.91,0.0,0.0,good
P4,65.69,11.31,5.04,4.21,6.46,1.22,0.0,0.0,bad
P4,53.40,26.07,4.51,2.34,6.50,2.78,0.0,0.0,bad
P4,58.99,10.96,6.24,1.39,4.94,5.00,0.0,0.0,bad
P4,62.79,15.52,3.57,1.89,7.64,1.95,0.0,0.0,bad
P4,64.56,23.26,5.78,6.09,6.20,6.20,0.0,0.0,bad
P4,55.58,30.34,7.30,2.18,7.76,6.19,0.0,0.0,bad
P4,57.63,21.99,1.45,2.72,6.03,2.90,0.0,0.0,bad
P4,63.00,19.99,4.98,2.94,1.91,7.74,0.0,0.0,bad
P4,60.91,20.67,10.60,4.08,3.16,7.40,0.0,0.0,bad
P4,54.91,13.76,4.63,2.89,1.98,5.09,0.0,0.0,bad
P4,50.15,25.74,1.90,2.39,2.88,8.22,0.0,0.0,bad
P4,60.49,27.86,8.25,6.55,4.33,6.78,0.0,0.0,bad
P4,50.77,16.79,8.75,4.97,5.29,5.26,0.0,0.0,bad
P4,56.79,21.62,1.33,6.63,2.44,8.25,0.0,0.0,bad
P4,56.14,14.45,8.55,4.90,1.08,10.59,0.0,0.0,bad
P4,55.89,29.89,4.18,1.32,3.09,9.67,0.0,0.0,bad
P4,59.97,15.45,5.54,5.03,2.55,8.75,0.0,0.0,bad
P4,56.51,17.12,1.67,5.16,4.30,6.04,0.0,0.0,bad
P4,51.44,19.61,2.66,6.15,7.96,8.06,0.0,0.0,bad
P4,62.45,13.99,6.44,7.50,7.38,5.04,0.0,0.0,bad
P4,62.51,12.90,8.93,6.21,2.98,7.44,0.0,0.0,bad
P4,64.34,16.26,6.79,6.34,7.19,3.11,0.0,0.0,bad
P4,52.09,30.48,2.98,5.30,6.45,3.04,0.0,0.0,bad
P4,60.33,18.93,5.29,3.78,2.60,6.31,0.0,0.0,good
P4,63.59,25.16,1.32,1.52,6.82,3.74,0.0,0.0,bad
P4,56.96,27.05,7.63,3.59,1.59,9.44,0.0,0.0,bad
P4,62.45,13.37,1.35,2.92,6.20,6.07,0.0,0.0,bad
